SRC_ID1, SRC_ID2, DEST_ID
1516,60,30455
1516,65,30465
1516,67,30469
1544,67,30470
1512,43,30471
1512,44,30473
1547,43,30477
1547,44,30482
1512,46,30484
1547,45,30487
1512,47,30489
1544,76,30516
1544,77,30524
1545,45,30538
1516,79,30540
1544,79,30549
1547,54,30551
1520,47,30562
1582,47,30564
1512,57,30569
1547,56,30574
1582,48,30579
1544,82,30582
1520,49,30592
1545,49,30594
1513,43,30600
1524,48,30603
1516,86,30618
1545,51,30621
1513,45,30623
1583,43,30654
1516,89,30661
1576,53,30672
1544,89,30680
1573,50,30685
1504,54,30688
1516,91,30698
1544,90,30699
1576,55,30712
1547,62,30721
1576,56,30732
1573,53,30742
1542,48,30744
1576,57,30749
1512,65,30752
1573,54,30758
1583,49,30761
1577,48,30763
1573,55,30765
1512,67,30781
1577,49,30783
1542,52,30794
1583,52,30799
1513,57,30804
1512,69,30808
1547,68,30809
1516,99,30824
1542,54,30829
1545,60,30839
1582,60,30840
1504,60,30854
1576,60,30856
1577,53,30857
1520,62,30861
1540,72,30884
1582,65,30928
1573,61,30942
1540,75,30944
1544,104,30946
1592,43,30947
1582,66,30949
1547,75,30950
1526,57,30956
1595,45,30960
1560,53,31019
1534,69,31037
1554,44,31045
1526,58,31047
1592,48,31061
1547,80,31066
1538,49,31067
1512,81,31074
1577,60,31077
1595,50,31079
1513,66,31081
1573,67,31083
1534,71,31088
1554,46,31093
1526,60,31097
1595,51,31105
1513,68,31132
1573,69,31135
1582,74,31142
1544,112,31144
1543,48,31149
1582,75,31166
1540,84,31173
1576,74,31181
1592,53,31194
1520,77,31202
1534,76,31218
1520,78,31229
1584,68,31242
1592,55,31245
1538,56,31249
1545,78,31260
1595,57,31261
1584,69,31267
1592,56,31270
1577,68,31279
1526,68,31290
1543,54,31295
1544,117,31296
1512,89,31297
1516,119,31300
1534,80,31299
1583,72,31309
1554,55,31316
1544,118,31317
1521,81,31320
1584,72,31324
1542,73,31329
1504,80,31334
1520,82,31337
1577,72,31382
1520,84,31386
1576,82,31389
1595,59,31393
1542,76,31397
1560,66,31400
1592,59,31409
1524,84,31412
1577,75,31458
1582,88,31473
1576,86,31492
1583,80,31498
1547,97,31507
1573,84,31517
1520,89,31523
1587,45,31537
1551,49,31539
1583,82,31547
1534,90,31559
1545,90,31562
1542,83,31576
1576,89,31568
1534,91,31577
1504,90,31583
1520,91,31590
1582,92,31588
1573,88,31629
1543,66,31632
1513,88,31638
1582,94,31646
1576,92,31653
1584,85,31657
1534,94,31662
1520,94,31667
1526,83,31674
1571,44,31676
1538,70,31683
1587,50,31685
1592,70,31694
1520,95,31695
1545,95,31703
1571,45,31704
1505,56,31705
1584,87,31714
1583,88,31715
1534,96,31716
1545,96,31731
1512,107,31734
1547,106,31735
1577,86,31748
1560,79,31751
1595,72,31754
1571,47,31759
1587,53,31767
1554,71,31769
1560,80,31777
1504,97,31779
1512,109,31786
1592,74,31797
1545,98,31798
1520,99,31800
1504,99,31816
1587,55,31821
1595,75,31825
1543,73,31829
1592,76,31845
1520,101,31859
1513,95,31867
1592,77,31871
1595,77,31877
1554,76,31882
1560,84,31889
1534,102,31890
1551,58,31894
1582,103,31897
1538,77,31899
1547,112,31901
1571,52,31904
1595,78,31905
1543,76,31906
1554,77,31907
1542,95,31909
1557,44,31911
1540,113,31914
1560,85,31915
1583,95,31916
1595,79,31933
1543,77,31934
1542,96,31937
1573,99,31940
1538,79,31953
1592,81,31972
1524,106,31974
1504,106,31982
1592,82,31997
1584,96,32002
1547,116,32016
1542,102,32034
1545,107,32041
1583,100,32051
1526,98,32065
1521,109,32076
1577,99,32079
1576,107,32082
1573,105,32085
1592,85,32087
1583,101,32090
1543,80,32117
1576,109,32134
1573,108,32135
1582,111,32139
1543,82,32155
1582,114,32222
1534,112,32225
1542,110,32227
1577,106,32234
1554,90,32239
1545,114,32247
1587,66,32262
1571,60,32276
1592,92,32277
1534,117,32310
1560,99,32317
1592,94,32320
1520,120,32335
1513,119,32368
1571,65,32374
1587,70,32377
1551,75,32382
1573,119,32385
1560,105,32395
1526,107,32400
1595,96,32415
1551,77,32421
1538,95,32438
1505,74,32439
1542,119,32442
1538,96,32446
1577,116,32449
1560,111,32465
1538,99,32477
1592,107,32495
1526,114,32496
1595,104,32497
1538,102,32522
1577,119,32531
1551,81,32533
1583,117,32535
1577,120,32537
1571,84,32558
1551,84,32559
1551,87,32562
1551,88,32563
1551,89,32564
1551,102,32577
1551,107,32582
1538,103,32593
1595,114,32607
1557,79,32613
1587,78,32618
1557,81,32621
1587,79,32622
1538,109,32658
1595,119,32666
1595,120,32668
1592,120,32672
1543,102,32673
1505,92,32675
1571,92,32698
1543,109,32699
1587,84,32702
1543,111,32706
1543,112,32712
1587,88,32729
1557,90,32733
1543,117,32735
1505,101,32736
1571,102,32737
1571,106,32754
1587,92,32755
1571,109,32760
1505,106,32761
1587,96,32772
1587,98,32776
1587,99,32779
1557,102,32781
1587,100,32782
1587,101,32787
1505,114,32800
1505,117,32808
1587,109,32809
1571,119,32815
1587,112,32820
1587,113,32822
1557,116,32825
1505,118,32829
1587,116,32833
1587,119,32836
1501,43,32841
1501,44,32842
1501,45,32843
1501,46,32844
1501,47,32845
1501,48,32846
1501,49,32847
1501,50,32848
1501,51,32849
1501,52,32850
1501,53,32851
1501,54,32852
1501,55,32853
1501,56,32854
1501,57,32855
1501,58,32856
1501,59,32857
1501,60,32858
1501,61,32859
1501,62,32860
1501,63,32861
1501,64,32862
1501,65,32863
1501,66,32864
1501,67,32865
1501,68,32866
1501,69,32867
1501,70,32868
1501,71,32869
1501,72,32870
1501,73,32871
1501,74,32872
1501,75,32873
1501,76,32874
1501,77,32875
1501,78,32876
1501,79,32877
1501,80,32878
1501,81,32879
1501,82,32880
1501,83,32881
1501,84,32882
1501,85,32883
1501,86,32884
1501,87,32885
1501,88,32886
1501,89,32887
1501,90,32888
1501,91,32889
1501,92,32890
1501,93,32891
1501,94,32892
1501,95,32893
1501,96,32894
1501,97,32895
1501,98,32896
1501,99,32897
1501,100,32898
1501,101,32899
1501,102,32900
1501,103,32901
1501,104,32902
1501,105,32903
1501,106,32904
1501,107,32905
1546,62,33562
1588,75,33564
1581,60,33570
1588,76,33580
1532,66,33590
1546,64,33594
1581,64,33638
1596,80,33641
1515,50,33650
1506,80,33652
1600,68,33656
1523,51,33666
1590,69,33682
1586,83,33683
1532,71,33689
1596,82,33694
1590,70,33698
1562,87,33699
1562,88,33706
1581,68,33710
1546,71,33713
1517,85,33720
1578,71,33723
1586,86,33730
1588,84,33737
1522,89,33745
1506,85,33753
1588,85,33756
1546,74,33767
1599,86,33768
1600,76,33780
1532,76,33784
1546,75,33785
1596,87,33798
1586,90,33808
1586,91,33824
1581,74,33825
1532,79,33831
1562,95,33832
1590,77,33839
1578,78,33846
1532,80,33848
1596,90,33858
1506,91,33860
1588,91,33871
1590,79,33874
1532,82,33885
1586,95,33891
1532,83,33897
1593,80,33896
1600,82,33905
1590,81,33917
1586,97,33926
1552,87,33932
1593,82,33937
1530,85,33938
1596,94,33941
1517,96,33945
1523,61,33949
1546,85,33953
1590,83,33956
1555,44,33959
1523,62,33969
1546,86,33972
1506,97,33980
1517,98,33985
1562,103,33990
1532,88,33993
1596,97,33999
1593,87,34028
1515,67,34038
1532,91,34058
1596,101,34072
1515,69,34074
1530,91,34081
1552,94,34082
1588,102,34097
1562,108,34098
1523,70,34111
1532,94,34114
1599,104,34116
1552,96,34119
1532,95,34131
1515,73,34159
1599,106,34161
1586,109,34166
1600,95,34180
1515,74,34182
1528,49,34192
1529,44,34196
1600,96,34203
1506,107,34205
1588,107,34218
1590,95,34222
1578,98,34225
1562,114,34227
1528,51,34234
1590,96,34240
1600,98,34246
1546,98,34247
1530,99,34252
1517,111,34253
1586,113,34256
1588,109,34262
1590,97,34265
1593,97,34272
1522,115,34268
1506,110,34277
1600,100,34282
1590,98,34287
1562,117,34293
1586,116,34303
1546,101,34308
1596,111,34311
1522,117,34312
1593,99,34318
1519,52,34322
1528,55,34328
1546,102,34330
1596,112,34334
1552,106,34340
1506,113,34343
1600,103,34348
1586,118,34351
1528,56,34353
1562,120,34364
1586,119,34377
1574,43,34379
1529,51,34380
1555,61,34391
1578,105,34394
1581,102,34395
1574,44,34403
1590,103,34407
1523,83,34408
1552,109,34414
1517,119,34422
1511,46,34423
1546,106,34427
1578,107,34439
1581,104,34440
1515,85,34442
1555,64,34455
1600,107,34459
1515,86,34462
1529,55,34467
1599,119,34471
1593,106,34476
1588,119,34480
1511,48,34483
1599,120,34492
1578,110,34499
1546,110,34505
1574,49,34508
1530,112,34515
1550,43,34517
1600,110,34526
1530,113,34531
1590,110,34536
1519,58,34541
1546,112,34546
1523,90,34548
1555,69,34552
1593,110,34554
1519,59,34560
1523,91,34561
1600,112,34565
1568,43,34566
1552,117,34572
1555,70,34578
1578,114,34579
1528,62,34585
1600,113,34587
1552,118,34596
1515,92,34601
1528,63,34604
1550,48,34606
1510,56,34608
1555,72,34612
1581,113,34615
1530,117,34614
1519,63,34622
1530,118,34639
1532,119,34648
1523,96,34652
1574,57,34656
1568,47,34661
1546,118,34663
1578,119,34675
1523,97,34676
1550,52,34685
1523,98,34692
1568,49,34694
1600,119,34698
1550,53,34700
1600,120,34709
2,128,34724
1529,67,34726
1593,120,34730
1568,51,34732
1510,59,34734
1574,59,34735
1591,49,34736
1529,68,34739
1528,71,34740
1515,101,34742
1555,80,34743
1511,60,34750
1528,72,34754
1528,73,34767
1515,103,34769
1519,73,34772
1574,62,34776
1591,52,34777
1511,62,34778
1528,74,34781
1519,74,34786
1510,63,34788
1511,63,34792
1523,105,34793
1511,64,34804
1523,106,34806
1528,76,34808
1535,46,34811
1519,76,34814
1550,58,34816
1574,65,34818
1511,66,34834
1574,67,34847
1553,44,34853
1555,89,34881
1523,114,34923
1553,49,34930
1550,66,34935
1555,93,34944
1561,57,34951
1528,86,34960
1535,56,34964
1510,75,34970
1515,117,34977
1555,95,34978
1568,65,34984
1510,76,34985
1574,76,34986
1528,88,34994
1589,46,34996
1523,119,35001
1574,77,35003
1591,64,35008
1507,44,35040
1550,73,35047
1511,80,35053
1589,50,35060
1535,62,35111
1553,58,35115
1568,74,35120
1553,59,35132
1529,94,35136
1527,47,35159
1525,47,35169
1589,57,35176
1511,88,35188
1507,53,35189
1568,78,35191
1561,69,35202
1525,49,35204
1550,83,35208
1528,101,35211
1535,69,35221
1568,80,35219
1568,81,35239
1574,92,35242
1525,51,35247
1568,82,35257
1591,80,35258
1539,43,35262
1503,65,35268
1553,67,35280
1511,93,35284
1555,114,35289
1533,44,35295
1574,95,35300
1510,94,35298
1527,55,35306
1519,106,35311
1561,75,35315
1555,116,35320
1519,107,35330
1503,69,35338
1559,43,35339
1525,56,35347
1559,44,35360
1511,97,35364
1539,48,35368
1568,88,35373
1510,98,35378
1550,92,35382
1519,110,35389
1507,60,35397
1568,89,35402
1591,88,35409
1574,101,35413
1503,73,35414
1550,94,35418
1561,81,35428
1510,101,35431
1511,101,35438
1561,82,35446
1553,76,35447
1519,114,35460
1527,59,35468
1589,70,35476
1503,76,35477
1507,65,35487
1550,98,35491
1511,104,35492
1535,85,35505
1514,43,35510
1527,61,35511
1591,94,35524
1561,86,35530
1514,44,35531
1561,87,35547
1507,68,35549
1528,119,35557
1528,120,35564
1511,108,35566
1507,69,35571
1550,103,35582
1535,89,35583
1553,83,35589
1525,65,35602
1561,89,35606
1511,110,35605
1510,111,35619
1591,99,35623
1535,91,35625
1503,84,35632
1561,91,35641
1527,68,35648
1507,73,35649
1591,101,35659
1568,102,35664
1591,102,35679
1558,47,35685
1565,45,35684
1591,103,35694
1574,117,35709
1539,62,35716
1511,116,35725
1574,118,35727
1533,61,35730
1550,111,35733
1568,106,35736
1558,50,35747
1559,59,35749
1561,97,35752
1591,106,35755
1533,63,35774
1574,120,35772
1514,57,35769
1553,91,35787
1559,61,35795
1510,120,35793
1568,109,35792
1503,93,35801
1527,77,35805
1535,100,35808
1539,67,35817
1527,78,35823
1564,44,35839
1507,83,35840
1539,69,35853
1568,113,35865
1558,56,35869
1598,50,35871
1565,55,35887
1553,97,35894
1568,115,35903
1589,93,35908
1535,106,35917
1591,116,35923
1568,116,35931
1535,108,35947
1539,75,35962
1568,118,35964
1589,97,35974
1558,58,35984
1535,110,35982
1559,73,35989
1561,109,35986
1535,111,36006
1514,65,36002
1503,105,36001
1559,74,36010
1533,77,36016
1514,66,36018
1566,46,36025
1565,59,36028
1564,55,36031
1558,61,36037
1503,107,36039
1561,112,36043
1565,60,36044
1579,44,36046
1527,91,36049
1535,114,36053
1507,96,36055
1559,77,36059
1565,61,36061
1564,57,36065
1535,115,36070
1503,109,36073
1589,104,36081
1514,70,36085
1586,77,33556
1532,64,33558
1599,75,33576
1596,77,33583
1515,47,33591
1522,81,33595
1523,48,33600
1600,65,33605
1599,77,33610
1522,82,33614
1552,70,33617
1530,68,33622
1523,49,33627
1522,83,33632
1588,79,33635
1593,66,33644
1578,67,33647
1588,80,33654
1586,82,33659
1562,85,33661
1599,80,33667
1562,86,33670
1578,69,33679
1581,66,33680
1546,69,33685
1600,70,33686
1522,86,33687
1600,71,33705
1600,72,33708
1532,72,33718
1593,71,33742
1586,87,33750
1515,55,33755
1578,73,33764
1523,56,33769
1590,74,33777
1586,89,33789
1530,77,33792
1562,93,33805
1590,76,33813
1546,77,33820
1599,89,33823
1578,77,33828
1522,94,33829
1596,89,33841
1600,80,33859
1586,94,33868
1552,83,33872
1530,82,33887
1546,82,33893
1522,98,33902
1552,86,33913
1532,84,33915
1596,93,33921
1532,85,33934
1581,81,33948
1522,101,33955
1599,97,33962
1581,82,33968
1593,84,33976
1599,98,33982
1581,83,33988
1555,46,33997
1530,88,33998
1515,65,34003
1555,47,34017
1523,65,34023
1599,100,34027
1552,92,34036
1522,105,34042
1530,90,34060
1599,102,34069
1588,101,34070
1581,88,34073
1523,68,34075
1506,102,34092
1593,90,34099
1590,90,34108
1519,44,34121
1530,93,34122
1578,94,34130
1552,97,34135
1522,109,34133
1593,92,34143
1581,91,34148
1596,104,34149
1506,105,34162
1588,105,34172
1552,99,34179
1532,97,34186
1517,108,34191
1562,113,34204
1599,108,34208
1586,111,34213
1528,50,34215
1581,95,34235
1599,110,34273
1532,101,34271
1588,110,34283
1596,110,34289
1593,98,34295
1562,118,34315
1599,113,34337
1515,81,34350
1546,103,34356
1590,101,34357
1593,101,34367
1519,55,34396
1530,107,34426
1519,57,34441
1510,48,34453
1596,117,34464
1600,109,34498
1511,49,34506
1523,88,34510
1555,67,34522
1552,115,34540
1511,52,34556
1530,115,34563
1581,111,34570
1519,60,34571
1529,58,34580
1510,55,34584
1529,59,34589
1530,116,34595
1528,64,34625
1523,95,34632
1591,43,34633
1590,115,34635
1600,116,34645
1528,65,34646
1550,50,34647
1532,120,34667
1568,48,34679
1600,118,34682
1593,117,34684
1578,120,34686
1515,98,34695
1528,68,34697
1555,77,34703
1523,99,34705
1555,78,34713
1519,69,34717
1550,55,34727
1510,60,34747
2,132,34810
1591,55,34821
1529,74,34823
1515,109,34854
1529,77,34865
1503,44,34870
1550,62,34873
1574,69,34876
1529,78,34878
1553,46,34882
1561,53,34887
1523,112,34892
1555,90,34896
1589,44,34965
1574,75,34971
1535,57,34980
1523,118,34988
1515,118,34991
1503,52,34998
1550,70,35002
1589,47,35010
1503,53,35011
1510,78,35013
1591,65,35023
1511,78,35022
1510,80,35044
1550,77,35109
1591,71,35113
1507,49,35118
1550,78,35126
1561,65,35131
1510,86,35138
1519,96,35139
1550,79,35143
1555,106,35144
1528,97,35147
1591,73,35148
1511,86,35152
1519,97,35157
1555,107,35162
1561,67,35167
1511,87,35170
1535,66,35182
1503,61,35194
1574,89,35200
1553,63,35201
1591,77,35215
1511,90,35228
1553,65,35241
1511,91,35246
1561,72,35261
1589,59,35270
1527,53,35271
1510,93,35275
1529,102,35283
1529,103,35303
1589,62,35324
1529,105,35341
1589,63,35344
1507,58,35359
1555,118,35361
1519,109,35370
1539,49,35387
1555,120,35399
1511,99,35403
1589,67,35422
1507,62,35433
1559,48,35434
1574,103,35453
1503,75,35457
1591,93,35503
1574,106,35507
1525,61,35527
1507,67,35529
1559,53,35543
1519,118,35545
1574,108,35555
1553,82,35565
1525,63,35569
1503,81,35578
1529,117,35587
1591,98,35611
1527,66,35610
1503,83,35614
1553,85,35629
1527,67,35630
1507,72,35631
1568,101,35646
1553,86,35647
1550,107,35657
1553,87,35665
1527,70,35675
1510,114,35677
1527,71,35699
1591,104,35715
1565,47,35724
1514,55,35734
1591,105,35735
1550,112,35753
1514,56,35754
1550,113,35766
1561,98,35773
1598,45,35780
1507,80,35786
1558,52,35797
1539,66,35799
1511,120,35813
1565,51,35814
1535,102,35844
1527,80,35859
1564,46,35876
1539,71,35891
1598,52,35918
1507,88,35920
1533,71,35925
1535,107,35932
1564,49,35934
1559,70,35936
1553,100,35942
1514,62,35945
1525,84,35953
1507,90,35960
1503,103,35976
1553,103,35983
1564,53,35996
1565,58,36012
1539,78,36017
1559,75,36026
1533,78,36033
1566,47,36041
1539,80,36051
1553,107,36057
1527,92,36066
1533,81,36083
1558,64,36087
1553,109,36090
1589,105,36095
1525,92,36101
1598,58,36103
1507,99,36099
1539,84,36111
1503,111,36106
1514,72,36116
1589,106,36113
1566,51,36115
1565,64,36119
1558,66,36121
1527,96,36126
1539,85,36128
1525,94,36133
1566,52,36134
1507,101,36136
1533,84,36137
1535,120,36142
1553,112,36148
1525,95,36150
1514,75,36162
1539,87,36163
1553,113,36166
1561,119,36167
1565,67,36171
1558,69,36174
1598,63,36178
1514,76,36180
1553,114,36183
1531,45,36192
1533,87,36196
1527,100,36195
1525,97,36189
1579,52,36197
1589,111,36199
1533,88,36206
1565,69,36207
1564,61,36204
1539,89,36205
1553,116,36216
1503,117,36219
1565,70,36221
1539,90,36223
1566,57,36230
1579,54,36231
1531,48,36235
1503,118,36237
1525,100,36242
1533,90,36244
1559,88,36246
1597,44,36251
1531,49,36252
1525,101,36259
1527,104,36260
1514,81,36265
1553,119,36266
1531,50,36268
1565,73,36272
1564,65,36274
1539,93,36275
1598,69,36280
1579,57,36281
1514,82,36282
1597,46,36284
1589,116,36287
1559,90,36289
1564,66,36290
1514,83,36297
1564,67,36304
1539,95,36305
1527,107,36307
1533,94,36308
1531,53,36313
1558,78,36314
1565,76,36316
1559,92,36317
1564,68,36318
1525,105,36321
1598,72,36325
1597,49,36327
1589,119,36330
1565,77,36331
1559,93,36332
1566,59,36335
1507,113,36339
1598,73,36340
1558,80,36344
1589,120,36345
1564,70,36348
1527,110,36352
1533,97,36353
1558,81,36359
1565,79,36360
1559,95,36361
1507,115,36365
1525,108,36372
1539,99,36367
1531,57,36373
1598,76,36374
1559,96,36381
1558,82,36378
1539,100,36386
1507,117,36389
1559,97,36391
1514,89,36393
1565,81,36395
1527,114,36402
1597,55,36404
1565,82,36409
1579,61,36411
1598,79,36415
1527,115,36416
1507,119,36417
1525,112,36420
1548,43,36421
1514,91,36422
1533,102,36423
1579,62,36426
1564,75,36427
1598,80,36430
1527,116,36431
1514,92,36432
1559,100,36435
1558,86,36436
1548,44,36434
1597,57,36433
1507,120,36440
1525,113,36437
1566,66,36442
1579,63,36443
1565,85,36447
1562,79,33561
1593,62,33569
1578,64,33579
1552,68,33585
1588,77,33599
1552,69,33604
1593,64,33609
1506,78,33615
1600,66,33621
1562,83,33624
1593,65,33625
1532,68,33633
1517,81,33645
1578,68,33665
1530,71,33673
1593,68,33678
1593,69,33692
1530,72,33704
1523,53,33709
1599,83,33712
1590,71,33719
1596,83,33722
1581,69,33729
1515,54,33736
1596,84,33741
1578,72,33743
1546,73,33749
1523,55,33751
1517,87,33761
1522,90,33763
1532,75,33765
1530,76,33773
1552,78,33776
1517,88,33779
1552,79,33795
1546,76,33804
1599,88,33806
1552,80,33812
1522,93,33818
1593,76,33827
1586,92,33834
1506,90,33843
1593,77,33844
1552,82,33855
1522,96,33862
1599,92,33867
1600,81,33878
1522,97,33880
1546,81,33882
1552,84,33890
1523,58,33886
1552,85,33894
1590,80,33900
1530,83,33898
1562,99,33911
1578,82,33912
1506,94,33920
1546,84,33933
1593,83,33957
1530,86,33958
1562,102,33970
1578,85,33971
1522,102,33974
1515,64,33984
1523,63,33989
1517,99,34004
1523,64,34006
1599,99,34012
1552,91,34018
1600,88,34019
1522,104,34029
1596,99,34031
1523,66,34040
1578,89,34047
1562,106,34051
1590,88,34057
1506,100,34056
1522,106,34063
1523,69,34090
1578,92,34106
1586,107,34124
1581,90,34128
1590,91,34134
1522,110,34153
1562,111,34158
1593,93,34165
1530,95,34167
1523,73,34174
1578,96,34177
1586,110,34190
1581,93,34193
1555,56,34198
1590,94,34200
1578,97,34201
1546,96,34206
1519,48,34211
1530,97,34212
1581,94,34216
1529,45,34219
1529,46,34238
1523,76,34239
1599,109,34244
1593,96,34249
1517,112,34258
1586,114,34260
1600,99,34259
1596,109,34267
1530,101,34285
1522,116,34290
1590,99,34309
1523,79,34310
1578,102,34320
1581,99,34321
1600,102,34323
1515,80,34326
1519,53,34346
1590,102,34383
1599,115,34387
1552,108,34390
1593,102,34392
1530,106,34405
1596,115,34409
1510,46,34411
1517,120,34444
1552,111,34456
1574,47,34468
1506,119,34477
1546,109,34484
1590,107,34489
1510,50,34491
1555,66,34494
1528,58,34502
1581,108,34514
1593,108,34516
1511,50,34523
1510,52,34525
1523,89,34530
1550,44,34533
1515,89,34542
1510,53,34543
1532,114,34549
1552,116,34558
1515,90,34559
1550,46,34567
1528,61,34564
1511,53,34575
1523,92,34581
1546,114,34582
1578,115,34593
1600,114,34603
1515,93,34613
1552,119,34616
1511,56,34629
1529,61,34630
1578,117,34640
1593,114,34641
1511,57,34649
1555,74,34651
1593,115,34660
1550,51,34666
1546,119,34683
1555,76,34688
1550,54,34714
1581,119,34710
1591,48,34719
1523,100,34721
1511,58,34725
1519,70,34733
1561,43,34746
2,129,34753
1550,57,34755
1515,102,34756
1574,61,34762
1591,51,34763
1535,43,34768
1535,44,34782
1568,55,34785
2,131,34790
1528,75,34795
1555,84,34798
1574,64,34803
1591,54,34805
1568,57,34813
1510,65,34817
2,133,34820
1523,107,34822
1555,86,34827
2,134,34828
1529,75,34837
1555,87,34842
1529,76,34851
1555,88,34856
1503,43,34857
1511,68,34864
1515,111,34883
1503,45,34885
1568,59,34889
1529,79,34893
1515,112,34898
1503,46,34900
1550,64,34903
1553,48,34914
1511,72,34926
1503,48,34932
1523,115,34939
1519,86,34967
1591,62,34974
1553,52,34979
1550,69,34987
1510,77,35000
1553,55,35024
1528,90,35033
1591,66,35037
1589,49,35042
1574,80,35048
1528,91,35050
1519,91,35059
1510,81,35061
1555,101,35062
1568,71,35072
1519,92,35074
1507,47,35085
1510,83,35089
1535,61,35095
1510,84,35105
1507,54,35205
1511,89,35209
1527,50,35217
1553,64,35223
1574,91,35224
1525,50,35230
1528,102,35232
1510,91,35238
1529,100,35245
1550,86,35255
1574,93,35260
1507,57,35263
1555,113,35269
1550,87,35274
1568,83,35276
1574,94,35278
1525,53,35285
1568,84,35296
1503,67,35301
1553,69,35313
1574,96,35317
1527,56,35325
1535,75,35329
1591,84,35331
1533,46,35335
1519,108,35350
1591,85,35351
1553,71,35352
1528,109,35366
1525,57,35367
1555,119,35381
1529,107,35383
1589,65,35385
1574,100,35394
1529,108,35401
1561,80,35411
1559,47,35417
1529,109,35419
1528,112,35423
1574,102,35430
1529,110,35436
1591,89,35439
1535,81,35443
1550,96,35452
1535,82,35448
1529,111,35461
1510,102,35455
1535,83,35464
1528,115,35472
1539,54,35479
1525,59,35486
1510,104,35495
1529,113,35501
1519,116,35504
1507,66,35508
1550,99,35512
1539,56,35520
1559,52,35523
1535,86,35526
1527,62,35532
1510,107,35546
1535,87,35553
1514,45,35559
1559,54,35567
1591,96,35568
1561,88,35579
1511,109,35595
1507,70,35591
1503,82,35596
1558,43,35604
1550,104,35601
1589,78,35617
1550,105,35621
1574,113,35634
1525,67,35637
1514,50,35652
1510,113,35655
1503,86,35668
1514,52,35683
1507,75,35689
1550,109,35697
1510,115,35701
1553,89,35704
1533,60,35711
1525,71,35720
1598,43,35739
1525,72,35741
1527,74,35758
1510,118,35760
1527,75,35764
1527,76,35783
1589,87,35790
1589,88,35804
1507,82,35822
1591,110,35825
1558,54,35833
1553,94,35838
1561,102,35848
1503,96,35855
1533,68,35864
1525,79,35882
1533,69,35883
1568,114,35884
1535,105,35900
1525,80,35901
1533,70,35902
1525,81,35914
1591,115,35916
1525,82,35919
1503,100,35927
1598,53,35935
1591,117,35940
1561,107,35949
1564,50,35950
1527,86,35955
1561,108,35965
1527,87,35972
1553,102,35975
1514,64,35978
1533,75,35980
1568,119,35992
1589,98,35993
1568,120,35999
1589,99,35998
1558,59,36008
1535,112,36019
1553,105,36024
1514,67,36035
1558,63,36071
1553,108,36074
1561,114,36077
1535,116,36086
1507,98,36088
1503,110,36089
1566,50,36091
1535,117,36097
1527,95,36117
1525,93,36110
1535,119,36125
1514,73,36127
1561,117,36132
1598,61,36141
1527,97,36143
1589,108,36147
1565,66,36153
1507,102,36154
1559,83,36159
1527,98,36161
1503,114,36164
1566,54,36169
1533,86,36173
1559,84,36177
1527,99,36179
1539,88,36181
1564,60,36184
1507,104,36188
1559,85,36194
1566,55,36191
1558,71,36202
1507,105,36210
1559,86,36211
1566,56,36213
1531,47,36217
1525,99,36224
1533,89,36226
1553,117,36233
1558,73,36236
1564,63,36240
1527,103,36243
1579,55,36248
1589,114,36255
1539,92,36258
1558,75,36269
1533,92,36278
1531,51,36285
1527,106,36293
1531,52,36299
1514,84,36311
1507,112,36324
1531,54,36328
1514,86,36341
1597,50,36342
1598,74,36355
1597,51,36357
1598,75,36364
1533,98,36366
1597,52,36369
1564,71,36371
1527,112,36375
1533,99,36377
1566,62,36385
1566,63,36399
1530,64,33553
1515,45,33560
1506,75,33563
1532,65,33571
1523,47,33581
1600,64,33586
1581,61,33588
1593,63,33589
1562,81,33592
1599,76,33593
1506,77,33596
1517,79,33597
1590,65,33602
1530,67,33607
1515,48,33612
1532,69,33653
1600,69,33669
1532,70,33675
1523,52,33693
1581,67,33696
1530,73,33716
1562,89,33725
1522,88,33726
1523,54,33728
1546,72,33732
1532,73,33733
1530,74,33735
1517,86,33739
1600,74,33744
1532,74,33747
1581,70,33752
1590,73,33757
1562,91,33766
1596,86,33778
1593,73,33781
1599,87,33787
1578,76,33819
1546,79,33847
1599,91,33850
1517,92,33857
1593,78,33861
1581,77,33870
1515,58,33873
1588,92,33884
1599,93,33883
1596,92,33903
1581,79,33909
1523,59,33910
1581,80,33928
1562,100,33930
1600,84,33943
1515,62,33944
1578,84,33951
1596,95,33960
1586,99,33966
1590,84,33975
1555,45,33977
1578,86,33991
1552,90,34001
1600,87,34002
1588,98,34008
1532,89,34009
1593,86,34013
1590,86,34016
1515,66,34020
1586,102,34026
1590,87,34033
1586,103,34043
1555,49,34062
1546,90,34068
1562,107,34071
1532,92,34078
1586,105,34083
1515,70,34088
1532,93,34093
1555,51,34096
1528,45,34100
1552,95,34103
1515,71,34109
1517,105,34112
1593,91,34123
1588,103,34127
1523,71,34129
1555,53,34140
1519,45,34142
1530,94,34144
1588,104,34150
1523,72,34151
1552,98,34155
1600,94,34157
1532,96,34163
1555,55,34176
1593,94,34188
1552,100,34202
1555,57,34221
1522,113,34223
1546,97,34228
1530,98,34230
1517,110,34232
1588,108,34237
1552,102,34242
1506,109,34251
1530,100,34261
1523,77,34266
1599,112,34313
1588,112,34327
1590,100,34332
1578,103,34344
1599,114,34362
1552,107,34365
1519,54,34371
1515,82,34375
1530,105,34381
1522,120,34386
1511,45,34399
1599,116,34410
